Hallmark 	 Count 	 Gene symbols 
Evading Immune Destruction	1064	TRAF2,PPP3R1,IGHG4,IGHG1,IGHG2,ACOD1,BPIFB3,B2M,IFNAR1,CD226,IGKC,SEMA4D,SH2D1B,PTGER4,PIK3CA,PIK3CB,GPR183,PIK3CD,TNFRSF4,PIK3CG,SEMG1,SUMO1,SEMG2,V1-16,SPN,IRAK2,IRAK3,IFNA10,IFNA17,IFI27,IRAK4,IFNA14,SLPI,IGF1R,IFNK,IL2RA,CAMK2D,SP2,CAMK2G,CAMK2A,CAMK2B,V1-7,PSMB7,KIR-K65,CXCL13,CXCL12,CXCL16,IFNAR2,JAK2,LST1,POU2AF1,CLEC2A,TUBB4B,V5-6,CLEC2B,CLEC2D,PSMB6,PTEN,G18.1a,COLEC12,COLEC10,COLEC11,LAT,POLR3B,SPPL2B,IL7R,USP17L2,CD1D,FBXW11,CD1B,CD1C,CD1A,RPS27A,ITGA4,UBE2D3,HSP90B1,MX1,PUM2,TYK2,GPLD1,APOA4,COL3A1,IFIT3,APOA1,APOA2,IFNL1,TANK,LILRB2,LILRB1,KIR2DS4,KIR2DS5,KIR2DS2,KIR2DS1,GRAP2,HRH2,C4A,C4B,JAK1,CCL21,CCL20,CCL23,CCL22,CCL25,CCL24,CCL27,CCL26,TNFSF13,V2-8,CHUK,PPARG,BLK,HCK,IGLV,TREML1,ZEB1,CHST4,V1-9,GZMA,GZMB,PSMD14,V1-3,PSMD11,PSMD10,PSMD13,INS,KIR2DL3,IL12RB1,CD14,RAG1,ITGAL,FLOT1,WDFY1,KIR2DL4,CRIP1,PRKCD,CD19,CD40LG,VAV2,IL2,SMAD6,SMAD3,LTB4R,XIAP,PSMD9,COL2A1,TYROBP,PSMD8,CLEC5A,ITCH,V1-13,CIITA,PTX3,STAP1,CDC37,GBF1,MX2,V1-11,IKBKB,FOXP3,CD200R1,S100A7,V1-20,IGSF6,PSMD6,IL17A,IL17B,BIRC3,SERINC3,TAB2,ULBP1,LTF,IGHV3-23,V4-1,UBE2V1,V4-2,SRPK1,SRPK2,CAPZA2,CRTAM,IRAK1,BMPR1A,APOBEC3G,BPIFA1,APOBEC3A,PLCG1,IFNA16,WASL,IFNA21,TNFAIP3,C5AR2,PRELID1,STXBP3,EBI3,PRKD2,CDC42,TRIM14,FCAR,IFIH1,NCKAP1L,MT2A,KLRD1,CUEDC2,PSMD5,PSMD4,HMGB1,MAP2K4,PSMD1,BAX,PSMD2,PGLYRP3,PGLYRP2,PGLYRP1,TKFC,PSMD7,NLRC5,STXBP2,TRIM28,SHC1,CREBBP,HLA-DRA,PGC,TRIM8,DEFA6,DEFA5,DEFA4,DEFA3,DEFA1,MNDA,APCS,PSMC2,JAG1,PSMC4,PSMC5,APOL1,ITGB1,NOS2,ITGB2,IGHV,CD44,V3-4,CD46,IKBKG,CD40,IL10RB,TRIM21,IL37,IGHD,IGHE,LCP2,LCP1,CTSG,IGHM,IGKV A18,RASGRP1,NCK1,CFH,CFI,KLRK1,C3AR1,CFD,BTRC,CFB,ACTR2,DEFB103A,RGCC,PPP3CA,CYP11B1,HLA-DMB,CHIT1,CFP,LILRA1,SFTPD,TRIM13,TRIM15,IL1RL1,HAMP,IL6ST,ZFPM1,BRK1,KIR3DS1,C5AR1,MARCH1,FCGR1B,FCGR1A,IKBKE,MICB,MICA,RARA,LBP,GNL1,PIK3C3,PSMA1,NCF4,MR1,FGR,CNPY3,FADD,IL36A,NECTIN1,RELA,IL36B,FGA,FGB,IFITM3,IFITM2,IFITM1,CRISP3,PSMA6,HLA-DRB3,HLA-DRB1,HLA-DRB4,HLA-DRB5,PLCG2,TAPBP,SIGLEC14,KLK3,KLK5,KLK7,LY96,HRG,SP100,SYNCRIP,IL2RG,PSMA7,TRIM34,APP,SNAP23,C1QC,C1QB,C1QA,AZU1,V5-4,UBA52,IGLC7,CYLD,PLEKHA1,PSMD3,CD300C,ACTB,CD300A,ELMO1,ELMO2,CD300E,CCL2,CCL3,ERAP1,NFATC3,CCL4,CCL5,SERINC5,TREM2,PROS1,SAA1,SECTM1,YTHDF2,EXOSC9,PLA2G1B,UNC93B1,CYSLTR2,DDX58,MARCO,CD1E,ITGB7,SLC11A1,OSCAR,ADAR,DEFB118,CEACAM1,DMBT1,JAML,CEACAM8,G18.2,TCF7,CSK,MAP2K6,NCR3,BST2,TICAM2,NCR2,SPPL2A,PVR,NCR1,F12,BCAR1,SARM1,TRBC1,IRF3,IRF2,IRF1,IRF7,IRF6,IRF5,IRF4,CD96,CD97,IRF9,IRF8,PIGR,LY75,ATP6V0A2,IL32,TGFB3,BTK,TRIM6,PHPT1,TEC,V2-19,PSMB11,PSMB10,TNFSF11,CD300LG,CD300LF,IGLC6,CD300LD,TREM1,CD300LB,IGLC2,IGLC3,SPPL3,MYH2,PTGDR2,nan,TNIP3,SKP1,C1QBP,S1PR4,IFI16,CST9,RNASE3,PRKRA,MRGPRX2,LYST,CST7,CADM1,TGFBR3,TRIL,CFHR1,PLPP4,CFHR5,ACKR2,DAB2IP,CLC,TRIM68,SUSD4,LAMP1,CLU,TRIM62,EP300,COL17A1,CXADR,ITK,IFI6,STX4,STX7,PUM1,PNP,HLA-DPA1,SLAMF6,F2RL1,TRPM4,SLAMF1,CRHR1,TGFB1,TGFB2,PTK2,ST6GAL1,CD244,TREML2,CD247,IGKV1D-16,NR1D1,IL18BP,RNF31,CNIH1,CEBPB,IL6R,TUBB,IL18RAP,CAMP,FYN,IFIT2,EOMES,HSPD1,ETS1,NOD1,IFIT1,NFKBIL1,NOD2,TDGF1,EPRS,KLRC1,PRKCH,KLRC2,RAC1,CARD11,FCGR2B,FCGR2C,PYDC1,FCGR2A,CYBB,CYBA,TNFRSF11A,FFAR2,PDCD1LG2,AIM2,PPP3CB,TRIM35,VAMP2,WASF2,AIRE,VAMP7,ACKR4,VAMP8,CLEC4E,CLEC4D,CLEC4C,NOTCH1,CLEC4A,HLA-DQA2,DEFB127,CALCA,WIPF1,MUL1,CMKLR1,VCAM1,CD38,TRIM11,RAET1E,ACTG1,RAET1G,NCR3LG1,cd21,CD33,CD34,AGER,CD36,IL21,POLR3G,POLR3D,CAPZA1,POLR3C,IL27,POLR3A,CAV1,TRGV3,SPG21,CALM1,H2BFS,MAP3K1,MAP3K7,PLA2G6,PTAFR,ZC3HAV1,ISG15,CUL1,CYP27B1,CTSH,HLA-DPB1,AQP4,CTSK,CTSL,GPI,TRIM25,CTSB,CTSC,CLNK,SLC25A6,TRIM22,AQP9,NR1H4,V1-5,IGLC1,KAAG1,CTSS,SHMT2,CTSW,DNAJA3,XAF1,INPP5D,IGKV1-5,PLD2,SYK,PHB,PTPN11,MASP1,MASP2,KIT,BST1,NR1H2,FKBP1A,NR1H3,CD3D,CD3E,CD3G,FCN2,IGHA2,TRIM5,HRAS,DOCK1,GAB2,GAPDH,STOML2,CD209,TNFRSF14,LAIR1,IFNGR1,IFNGR2,LAIR2,CD200,CRK,MADCAM1,LY86,CLEC7A,C4BPA,C4BPB,EGR1,JUN,TMEM173,CARD9,TFRC,HLA-DQB1,RNF135,HLA-DQB2,CX3CL1,TCF12,GEM,IGHV7-81,FCN3,CTLA4,FCN1,PARP9,FOS,GBP2,GBP1,PSMB8,PAX5,IGLL1,MB21D1,KRT1,DDX60,KIR3DL1,KIR3DL2,PTPN6,CR2,UBE2K,ANG,LGMN,UBE2N,CD274,CD276,UBE2D2,SKAP1,RBCK1,TIRAP,LCK,IGKV4-1,POLR3F,IGHG3,SEC14L1,SH2D1A,MYO1C,V5-1,CD4,CCR1,CD6,CD7,CCR4,CCR5,CCR6,PTPN2,CCR8,CCR9,IL1B,CHIA,CD79B,A2M,GCSAM,CD79A,NPY,STAT2,DHX58,CD81,CD80,CD83,CD84,CD86,PSMA2,PSMA3,C9,ICAM4,ICAM3,ICAM2,ICAM1,PSMA5,C3,C2,PSMA8,C7,C6,C5,SRC,TCRB,COL4A3BP,UBE2D1,LGALS9,CR1,TRBV12-3,RELB,CD8A,CD8B,WAS,RPS6KA5,IL18,IL19,BPIFB1,TRAC,RYDEN,IL10,IL15,IL16,RNASEL,IL6,IL7,IL4,GLYCAM1,COL1A2,TREML4,COL1A1,NFATC1,PDE4B,PDE4D,MYO10,MAP4K2,CYFIP1,IL23A,CYFIP2,LIMK1,FCGR3A,BIRC2,LAX1,FCGR3B,C8A,C8B,CORO1A,MAP2K7,IL23R,HIST2H2BE,C8G,ANKRD17,PSMD12,MID2,YES1,MID1,PTPN22,KYNU,DEFB4A,KIR2DL2,TAC1,CALCOCO2,AMBP,KIR2DL1,FAU,DPP8,SLAMF7,RGS1,SPINK5,XBP1,MBP,MALT1,ITGAM,ANXA1,FYB,ANXA3,PGLYRP4,SIRPB1,1D12A,OASL,IK,GTPBP1,IL1RAP,OPRK1,V3-3,JCHAIN,SIGLEC16,SAMHD1,ITGAD,IFNA2,CASP8,XCL1,TRIM27,SIGLEC15,OPRD1,C1S,C1R,BCL6,HLA-DQA1,HAVCR2,BCL2,PSMC1,KLRB1,ERBB2IP,LAT2,V3-2,PSMF1,PKHD1L1,S100A13,S100A12,MS4A2,S100A14,MS4A1,ZP3,POU2F2,SERPINB4,HSP90AB1,NCKIPSD,OAS3,OAS2,PAG1,LYN,MYB,PSMC3,BLNK,IL36RN,CD28,DDX3X,MYD88,RNASE7,CD22,IFI35,CD27,LY9,IFI30,CD24,SERPINB9,KCNN4,TSPAN6,VIPR1,NFIL3,OAS1,SEMA7A,IP6K2,RAF1,KRAS,BMP6,SOCS1,SOCS3,ARPC1B,ARPC1A,CCR2,ADAMDEC1,TLR3,MEFV,GRB2,TLR6,TLR7,TLR4,TLR5,ARRB2,TLR8,TLR9,SCARB1,PXDN,HLA-H,HLA-C,HLA-B,HLA-A,NFKBIA,HLA-G,HLA-F,HLA-E,RFX1,S100B,HCST,PSMC6,TRGC2,IL1R2,IL1R1,TLR2,KLRF2,VIP,THBS1,PIK3R6,PIK3R4,PIK3R2,PIK3R1,IFNG,ULBP2,KLRF1,PSME4,ULBP3,SIRT1,IL4R,ARPC3,ARPC2,UBC,ARPC5,ARPC4,HIST1H2BF,APLN,SLC26A6,HIST1H2BC,UBD,PSME1,HIST1H2BJ,HIST1H2BK,IL1RN,VTN,MAVS,STAT1,PLSCR1,VAV1,AP1G1,VAV3,GCH1,TNFAIP1,RPS19,PAK1,V4-6,TLR1,PAK2,SNCA,BAIAP2,WNT5A,PAK3,ACTR3,AIF1,NCF2,NCF1,BTN3A2,BTN3A3,BTN3A1,DEFB1,NFATC2,TLR10,PRKCQ,TENM1,TRIM38,MAPK10,ABL1,IFNB1,HFE,NCAM1,TICAM1,FCER1G,CNR2,FCER1A,FZD5,TBK1,RPL13A,SERPING1,SNX4,SLA2,ICAM5,NECTIN2,MAPK3,MAPK1,TRIM32,PML,NFKB1,MAPK8,MAPK9,TRIM31,DUSP3,PDCD1,V2-17,ICOS,PSMA4,NUB1,OTULIN,ZP4,PRKCE,UNC13D,FES,ZAP70,ADM,TAB1,SEMA3C,IFNA8,CLEC6A,SOS1,CCL18,CCL19,IFNA1,RPL39,IFNA7,IFNA6,IFNA5,IFNA4,LEP,PRKACG,PIAS1,PRKACA,PSMB9,PRKACB,ISG20,HSP90AA1,PSMB5,PSMB4,PSMB3,PSMB2,PSMB1,ABI1,LPXN,CD55,TCRA,CHGA,CD58,CD59,IL12B,IL12A,RIPK1,HSPA1B,HSPA1A,RIPK2,IKBKAP,ADAM15,CACTIN,MBL2,TXK,MNX1,TRAT1,NRAS,C8orf4,RSAD2,RFTN1,IGHA1,NCKAP1,PTPN1,PYCARD,DAPK3,DAPK1,SIN3A,APOBEC3F,TRAF3,TRAF6,PSME2,IL18R1,TRIM26,WIPF3,TNF,WIPF2,DENND1B,USP18,BCL10,SELL,SBNO2,V2-15,GFI1,V2-11,NLRP2P,TAB3,CD160,PSME3,IL27RA,CD164,EZR,UBB,GPR65,PTPRC,SIGLEC9,VIMP,PDPK1,SIGLEC7,PTPRJ
